pitch,loudness,jitter,shimmer,speechrate,timbre,energy,alignment
70624.35606618533,24.238308983906002,30.94533456883277,25.944038458298756,166.9390169331944,4083.3882706580307,1223.5559864928127,38.6311984042014
62279.9778510612,21.892050090329704,26.61626175279011,31.60942246174917,166.97514473736112,4032.766638990745,755.242438501025,39.060352521180555
84779.03225019317,31.184811225060788,37.47634899353047,29.435293191136495,166.98352260138887,3355.721128929293,746.602078823708,53.646133142013895
109573.24259265326,46.9927734239527,29.476938516699907,33.236259360888184,166.98522044166668,4539.586950061192,850.322391890946,48.16757306909723
31446.74639358701,35.33496978326554,24.49869778122383,27.160123775955142,166.98032175402778,5177.383933492815,542.8111679395709,37.180297577777786
42092.588138713734,38.660294268632505,23.661646287946404,26.73526782078563,166.97965375402777,5343.076834642901,447.8044688700082,42.22132279013889
42217.841402708196,31.779850194101897,26.423676025317903,20.48978023451896,166.98377310333333,3801.954547019177,335.3761522782167,31.80199966461805
9441.196863058376,28.95182279067838,18.2697780686894,28.38199882051119,166.98162992847222,2332.771862960994,264.6521147094083,23.297879013263888
86.49511891900579,19.71522940063156,26.532284108788744,22.08653694135038,166.97436540555555,1362.2263477850265,143.10141725515413,23.56005968298611
17603.658008440678,28.545694638040214,35.540896071488326,32.809115578797126,166.9756457373611,2673.052950442195,476.3268923489249,60.35923555322917
33673.37326375769,26.534816337754027,31.937339403333596,31.682315808127896,166.98046092777776,4301.465139758118,645.8006407138167,46.83647088333333
30032.14336606416,34.168496310182924,35.818495740125,24.64875482195242,166.98622244444445,4279.52389210745,302.080374456475,43.42143574270833
26785.227273056847,34.52754347545354,27.479495005932442,23.743810215279478,166.9789579236111,3156.4812639526626,357.89380944324995,28.496750891666668
8555.816756108434,23.86079895376135,24.233622746964578,24.52802332190822,166.96993988416665,2663.576686107496,287.5519092081666,27.967111501631948
42.872121621663624,24.065999655537418,19.833227888522767,21.770221211848945,166.9597250084722,2066.0105065045177,97.16424523075,31.33300563267362
42.872121621663624,17.98211386959988,26.633253082639598,16.42132261085823,166.9573591658333,1336.5238018492273,87.44997516381666,21.20413598732639
42.872121621663624,23.567135976392745,30.664411330841496,27.355171030654276,166.95546648888887,236.35091903286568,8.152752101618752,34.27657853611111
3068.889809875289,28.377437984190564,24.59881348148964,31.232489658292536,166.96259184902777,1385.6346510046,184.42379777945834,60.02456353100693
9712.335314028465,27.13353707732497,31.211064352331334,23.245224084409752,166.97213872611107,3565.451358556831,320.0711765555416,45.26249442211807
9355.59814734446,28.258208576536624,26.991045924055893,26.65764093336248,166.97361389583332,4074.7169143326914,333.7937388474167,32.464252844444445
24761.285294089517,27.07658915730039,30.409286865008752,24.161893218306002,166.97055221666668,4289.114118297151,337.5835157391666,47.54004211190972
25956.784261965848,20.261532327542376,22.948659320167746,19.76448818963115,166.9701068801389,3096.896747360067,419.99588157691664,28.90393518444445
50148.77016289515,29.81260656132813,18.383712919039336,21.608954264440005,166.9754787354167,5224.17457328592,663.4723085777915,33.498208109479165
80544.27974544691,24.368081963758378,30.984929161998565,23.291494175365045,166.97695390749996,4724.3110565039115,636.125296103654,37.276320558715284
39474.628229276,30.785434626116302,32.632458943573035,25.857022524440435,166.97904141666663,4528.64206503949,565.9900952661292,42.75957301493056
22823.339462474956,33.48561014639435,27.19030549280991,25.368215458276506,166.98210309722222,3126.321056327223,304.73390344702915,54.222222221875
36668.82690641934,31.239457943379993,23.082468817067706,24.85482391564501,166.98279893194442,4425.052059036241,374.3906182611666,38.888986500000016
23493.926248849697,26.514368242264094,26.62950089534428,21.199307499369592,166.9779002497222,4279.6907939666735,424.0400973101416,25.80123968010416
7105.987563670839,19.21138182408357,35.83395895322854,19.539425288974474,166.97408706486107,3655.5963475885937,314.4028247992583,40.297070224722226
11173.76067434024,27.82257072452679,31.33784078424657,31.021616207886577,166.97634157777773,3399.3757454969013,315.96631410019995,53.207399040625006
12967.58230440127,22.27180564992865,20.858214068847623,23.073527627206886,166.9771209111111,3484.37005459548,344.2851774636251,26.21085731701389
11642.31260267754,17.939836630228108,21.24519258244269,23.330311827354883,166.97648074374996,2207.2684357400317,229.97741231486665,35.67218178274306
12761.034877045666,24.036242937655732,25.0123465688937,27.13762151523818,166.97926408722222,2241.134588542987,240.72364484039164,39.22141343125
7800.369222120626,30.956987915713274,33.332855397908,27.085279388726974,166.9779837541666,3103.3087385309086,238.70597945138752,44.71764139861111
11036.303139783238,26.954133446301864,32.86536777136568,25.56354654896487,166.97667557916665,3446.5139921523187,315.7584776204125,53.05442603715279
12649.287839460241,21.503925681391728,23.341282838646027,23.314459081239523,166.9763694125,3845.768297075179,321.81633584829586,28.516182787152772
4771.834676871361,19.551408574086377,20.656675153411815,19.103944269581547,166.97058004888888,1334.746431949987,181.1949182088708,13.660510095694441
8892.339771326113,27.50455342928208,25.46295847489738,28.750874285964922,166.97038521486112,2832.122389442694,224.61152711794588,50.64990517510417
21462.95540967054,22.831946262979905,20.091509572008274,28.775499700706984,166.97656424111113,4223.091189798643,361.0812131887583,44.3074799192014
18892.28297415763,27.21071755029346,30.214211998638568,24.402069894307214,166.97815074805553,3561.9865758505503,376.42196594414594,46.06490545399306
15849.077039139785,27.919682195727976,26.335970492524506,28.011587491393737,166.97915275416665,4198.7861684083255,310.02628547797497,30.14155232118056
2707.799365547314,21.12840203362868,32.81844121574088,24.226596858682445,166.97147072027775,2230.918881843017,117.56670144073333,30.931217926562503
84.22894027670297,17.135498465818436,29.10950588016013,16.052299080595787,166.96849254080556,521.096754286344,24.834808414029172,24.520763609659724
3075.1581641785683,29.78352864402508,30.02442220104251,32.32571475537538,166.97327989125,1425.3040635702273,251.4632176311917,56.81713660086807
6235.424519913311,26.635791791809,26.581635445511804,26.34442489019765,166.9819917652777,3303.474673891804,385.8405025268417,47.64222166388889
7463.235685758837,30.79753038447234,36.57899587536535,22.9191195010437,166.98844912083334,2860.5503161247307,204.33620577814168,40.37981788263889
18191.698756873644,34.78028378454925,25.787109278406756,20.30017105910793,166.98597194555555,2623.5048431371392,286.51335217060006,42.323481425347225
41137.93980272648,29.658876389533706,30.048592632718577,15.876958774776977,166.98753062083335,3111.0654517449475,384.9591347241624,44.900623325694454
39446.57182048993,34.25810891160476,35.00069879320826,33.251394889157226,166.98705745416666,3483.0818765909635,428.3264950632624,41.279520861111116
33411.628542224025,39.42337308334259,26.729136999408798,30.20700987331921,166.98146292916664,4171.491156375596,332.0639685548,38.13625334548611
20293.920455384097,28.831885949033104,26.062741560238166,21.08809195708411,166.9773714138889,5939.253409786834,374.6271920686041,35.621409248263895
41940.90492104951,24.282031148449697,29.047780370915277,33.17587198993479,166.97998775138888,5341.02593833904,386.78684839082916,45.160029003472225
36568.93013386888,19.75414496331381,31.248674241158184,23.391573063639925,166.97425406388888,3616.604567868698,424.36675907283757,34.439842703125
31542.52334244758,35.50780642947054,23.54690377918767,18.970002570901215,166.97030171625,3291.3069589075085,436.6984717595373,34.247984996319445
24938.30143254246,28.325026409067572,28.412161254159855,23.75206559674119,166.96865954319443,5567.341812794983,409.3530164414749,50.95270665864584
14318.22014987272,25.118482233375406,27.655871736425787,29.274836966531353,166.9778445833333,5189.174608466209,346.44597707797493,42.71525686006945
21505.320893152784,35.550899046432534,30.820238208841477,27.11269245867223,166.9842462722222,3104.2909706960227,243.82278573095834,41.06712265659723
37035.72672916591,25.474359913932595,25.765175564116237,31.611282815189153,166.98037741944444,4436.040001781313,341.5860719044584,39.521063419791666
33837.848792493765,24.16204559962854,24.3374972061133,22.983732156420697,166.97436539958332,4513.8393595916405,333.06470051108334,35.26628737072917
20657.96169061065,21.49338009652308,29.2488184374827,19.111780398745793,166.97542307013885,3183.4196573566624,266.91278604437497,35.84651104402778
7798.317238489751,27.565488982233678,23.541759033367267,21.258543738063295,166.97745491005557,2022.4597710637859,233.61332757325007,27.56159359666667
5898.682849407308,20.7789832573527,25.999830648543217,19.92577929498137,166.97213872616666,1365.7448595365433,217.4003043358334,19.029018852361112
4885.886801984784,26.45023036380142,26.6523462467518,30.27014409332346,166.96815854522222,1919.2004480421501,161.74225666937917,55.205286423875
7938.916215386414,27.644760519168784,26.331492878425166,26.400070325893836,166.9692162101389,2876.121158657116,279.04135626755414,43.865859269687505
1920.875422550943,23.872166300336538,34.35732605885378,23.35844807903577,166.9649020240278,3144.5646276773273,191.96382193229167,33.747441153020844
2204.231716802707,34.517668471647845,35.42398836378188,29.335993287951673,166.96896570805558,3068.0464231452424,235.73384907379167,55.84897924892361
3133.7958215992944,28.189429520424085,24.581318074854828,25.26686800444485,166.9753395736111,3255.9038082362927,289.90470557987504,44.73916499305555
9862.676944071154,33.96784577751852,18.021189704266764,23.574092706556577,166.98073925972218,3312.541042747006,408.38186954312914,25.093910363541667
6295.6781016862715,26.493073110227755,34.208974163238445,20.23562016165413,166.9738365627778,2068.392057962889,361.15856306636255,24.425110161666666
68.19619189195348,21.921262206919987,27.638699158592967,24.503109973969494,166.96729570555553,241.23321268490903,8.156910466673335,40.239332329166665
2740.356006562538,30.96091564901887,24.955315087886014,32.28825131123035,166.97186038805555,1802.6349575054671,266.6303794084917,56.78220520972223
43418.965753410506,35.15725722386163,23.76115537928642,24.123719332542137,166.9758684047222,4122.636910501303,810.1054307818166,42.13033383472222
70195.66710996466,34.27240922466651,23.885039751718033,19.125699905887437,166.98207526666664,4051.7594462437664,879.8355545367125,22.631672522569446
35564.62051682508,21.098218211831647,29.17050271068348,28.733348291797927,166.97584057083336,2238.65426554901,432.3740222116624,38.73061691177084
4945.468366212483,20.22478770102049,21.03721344553208,26.141003148678195,166.97792807838889,3433.0196541572427,253.7123795908834,33.81089636222222
36962.3833750794,27.204537703779728,34.330068853175206,27.64676014324415,166.97820641791665,3700.576236729724,456.66674394937917,45.939703256875006
29259.090620745217,31.172067286068923,30.383732120290443,29.051763460729465,166.97737141027775,4795.6548152704245,477.82545411588336,42.07171742468751
2356.5371038727735,25.870478539941324,33.876388277201755,23.628904168940405,166.9721108851389,3953.388202025378,199.2475660320708,41.459588353159724
7797.426893112141,31.227282964198217,26.50142058057677,22.69944731043699,166.9777889111111,4999.365022152644,318.08293071531256,40.62768434791668
9414.148680178198,35.33350106520417,26.083883889576853,29.780666720789704,166.9814907638889,3752.524272162708,352.2715106098249,49.93077867013889
11350.517362030603,42.29607083313927,32.99994529716352,26.623002160869458,166.98778111805552,3465.2164579135692,195.5782618475042,43.54354919618056
30947.240655590358,43.629525305287565,29.495723119506238,28.020667555174136,166.98385660833335,3693.5033922815533,381.2213322192083,39.27534443298612
43098.25394621933,29.203001716891617,21.64467404390797,22.87614827627682,166.9794032527778,4421.560140051796,547.1170122414168,30.60715082638889
30843.233222650888,28.068463348876566,29.092201848473046,21.56008081885971,166.97842907902776,6256.627215128546,455.35441944645413,39.356516342708346
24114.86373564204,31.853982798441997,26.724440952678496,25.948904717252727,166.98274326666663,6453.047917477058,419.2662581063708,40.295320170138886
40828.56355934321,27.056838570312518,35.05254170073224,20.900641968320862,166.9810454263889,5776.695932600708,411.1666586518793,40.12481871770834
52896.68661680722,33.92864949980949,28.086175692494123,28.68816104067681,166.98146293194444,5427.198745274803,439.1188387201875,38.02793814027778
28469.224728185363,35.60128487305838,25.905586597453926,27.044486945276567,166.97751058333333,6573.299004954464,413.18359084899174,33.599997210416674
30766.78984471698,32.35149254801324,29.881500374209452,29.28926303455754,166.97842908611108,5777.540089413659,573.9588806694043,42.92959337256946
39123.275781378645,23.829656358252887,20.603956255582297,20.67824517951993,166.97823424583333,3618.610291974934,754.6968020646165,23.29393267465278
19963.8284699179,25.990673896802818,37.439169197334614,30.30667981965099,166.9712758869722,2964.498427564438,382.9925570905875,44.36518295388889
13204.575065429946,19.482848817889767,31.388612799039308,20.539607140986888,166.96899354674997,2121.9619539058176,285.9084558984667,30.239890115541673
17389.35585961095,29.110853142586897,34.84378694226423,16.8256844112914,166.96807504013887,1117.5864318113404,165.5481948211125,59.96191711171528
84156.64997993187,23.86732639113477,26.931915166545753,29.049560032044887,166.97734358027776,2172.9422741923445,570.9432201331209,51.99873103392362
90989.0945487692,18.67340624604016,29.878706224572532,20.912955011176393,166.97948674916668,2679.335018998385,655.3470618652291,30.485623046875006
18498.705773838396,33.100767609792555,33.78661702680822,31.751062639403916,166.98065575555552,4056.7697273847093,341.9184658011125,49.84403586527779
20907.408119509542,24.317413181802433,31.8063066774009,23.376998484807892,166.9806000875,3875.227031861529,497.55686218374564,44.951542280208336
61414.970517822316,31.655471209669983,28.82644089524498,16.82742770478403,166.97870741527777,5260.558604158914,725.6057670204792,32.506742245486116
87541.97900713468,20.762446665324877,25.77025444466853,30.23816112380207,166.9759240722222,5526.534834085273,610.4409756151958,33.25928017569444
16825.272037696574,20.59437053989724,23.873375135685013,21.01026242177442,166.97138721722223,2581.9623923673985,322.84684643712075,22.33477660555555
2850.867204232141,31.320826820882438,33.162902679511,27.765222083101257,166.97163772222223,2626.0866710890696,242.96957095512923,51.19222724114585
7819.276032204039,28.096792894832685,28.57789447685021,24.445055935082046,166.97347472930556,3695.3404029245694,377.508851949625,48.9638972540625
12393.856544164346,36.44409227056136,22.593567107236083,24.31760246496218,166.97881874861108,5812.056824481361,334.30626321908335,38.406375501041666
14623.633819224326,31.869120242144593,29.925388423771253,20.746585314782685,166.97803941527775,5157.507504291573,293.23620239818746,39.117992803819455
12561.109050912815,30.074629711433342,28.950865765013656,22.00137211685229,166.97553440555555,3069.820785600027,340.5441143067499,29.672962682291672
7312.932728675067,21.224275812391433,22.998519097177425,17.812559774144777,166.96874304152777,1784.1859184709558,222.97961233750004,14.09126784861111
54.87507837842293,14.192541914818047,18.082126924811934,18.307378579499197,166.9649298625,235.7742019858029,8.103473128633334,24.3781654375
54.87507837842293,18.16106059633272,33.373305865171496,29.650636479382307,166.9650411986111,241.45302092632906,8.246395057763749,40.13161674305557
54.87507837842293,27.654092949958354,28.40081834192315,34.82306613184353,166.96634936625,765.7369297071817,59.68350327672501,59.26738202770834
12790.190618147823,26.32014404039781,30.788802161931343,30.25953372646352,166.97222222513886,3068.5473317586743,254.07658984075007,50.64057619322918
24416.61895221889,29.624667965308355,36.81678621521684,22.187445464883123,166.9780115833333,5150.78522105789,313.66051654945835,47.29479027222222
19208.081707126654,24.490815367399833,30.469200208648914,17.516359582846277,166.97174905555553,3872.637729777325,284.9246331557499,27.768901996875
13125.177719708543,32.07734334173108,19.754904684591033,32.318724687760785,166.97344689444444,2708.8432075026217,335.88143374062497,52.97769550312501
24757.31958227397,26.356528673965943,36.885534833727476,29.073836137246197,166.9756179027778,4146.86449712869,374.30979183527506,50.54080209618056
